movie_title,genre,release_date,year,runtime,rating,number_of_voters,approval_index,budget,domestic_revenue,international_revenue,difference_of_revenue,indicator
Grosse Pointe Blank (1997),Crime,4/11/1997,1997,107,7.3,95941,6.029487176,15000000,28084357,31070412,44154769,Profit
Hercules (1997),Adventure,6/13/1997,1997,93,7.3,235866,6.512623359,70000000,99112101,250700000,279812101,Profit
Hercules (1997),Animation,6/13/1997,1997,93,7.3,235866,6.512623359,70000000,99112101,250700000,279812101,Profit
Hercules (1997),Comedy,6/13/1997,1997,93,7.3,235866,6.512623359,70000000,99112101,250700000,279812101,Profit
I Know What You Did Last Summer (1997),Horror,10/17/1997,1997,101,5.8,149461,4.952636089,17000000,72250091,125250091,180500182,Profit
I Know What You Did Last Summer (1997),Mystery,10/17/1997,1997,101,5.8,149461,4.952636089,17000000,72250091,125250091,180500182,Profit
In & Out (1997),Comedy,9/19/1997,1997,90,6.4,42402,4.885380999,35000000,63826569,83226569,112053138,Profit
In & Out (1997),Romance,9/19/1997,1997,90,6.4,42402,4.885380999,35000000,63826569,83226569,112053138,Profit
Jackie Brown (1997),Crime,12/25/1997,1997,154,7.5,354035,6.91877212,12000000,39673162,74727492,102400654,Profit
Jackie Brown (1997),Drama,12/25/1997,1997,154,7.5,354035,6.91877212,12000000,39673162,74727492,102400654,Profit
Jackie Brown (1997),Thriller,12/25/1997,1997,154,7.5,354035,6.91877212,12000000,39673162,74727492,102400654,Profit
Kiss the Girls (1997),Crime,10/3/1997,1997,115,6.6,75844,5.324534451,27000000,60527873,60527873,94055746,Profit
Kiss the Girls (1997),Drama,10/3/1997,1997,115,6.6,75844,5.324534451,27000000,60527873,60527873,94055746,Profit
Kiss the Girls (1997),Mystery,10/3/1997,1997,115,6.6,75844,5.324534451,27000000,60527873,60527873,94055746,Profit
Kundun (1997),Biography,12/25/1997,1997,134,7,28893,5.158182541,28000000,5686694,5686694,-16626612,Loss
Kundun (1997),Drama,12/25/1997,1997,134,7,28893,5.158182541,28000000,5686694,5686694,-16626612,Loss
Kundun (1997),History,12/25/1997,1997,134,7,28893,5.158182541,28000000,5686694,5686694,-16626612,Loss
L.A. Confidential (1997),Crime,9/19/1997,1997,138,8.2,587018,7.881900701,35000000,64604977,126204977,155809954,Profit
L.A. Confidential (1997),Drama,9/19/1997,1997,138,8.2,587018,7.881900701,35000000,64604977,126204977,155809954,Profit
L.A. Confidential (1997),Mystery,9/19/1997,1997,138,8.2,587018,7.881900701,35000000,64604977,126204977,155809954,Profit
Liar Liar (1997),Comedy,3/21/1997,1997,86,6.9,313994,6.293792741,45000000,181410615,302710615,439121230,Profit
Liar Liar (1997),Fantasy,3/21/1997,1997,86,6.9,313994,6.293792741,45000000,181410615,302710615,439121230,Profit
Love Jones (1997),Drama,3/14/1997,1997,109,7.3,5103,4.453692149,10000000,12554569,12554569,15109138,Profit
Love Jones (1997),Romance,3/14/1997,1997,109,7.3,5103,4.453692149,10000000,12554569,12554569,15109138,Profit
Mad City (1997),Crime,11/7/1997,1997,114,6.3,20314,4.465887283,50000000,10561038,10561038,-28877924,Loss
Mad City (1997),Drama,11/7/1997,1997,114,6.3,20314,4.465887283,50000000,10561038,10561038,-28877924,Loss
Mad City (1997),Thriller,11/7/1997,1997,114,6.3,20314,4.465887283,50000000,10561038,10561038,-28877924,Loss
McHale's Navy (1997),Action,4/18/1997,1997,108,4.5,6876,2.793595399,42000000,4408420,4408420,-33183160,Loss
McHale's Navy (1997),Comedy,4/18/1997,1997,108,4.5,6876,2.793595399,42000000,4408420,4408420,-33183160,Loss
Men in Black (1997),Action,7/1/1997,1997,98,7.3,575193,6.991415149,90000000,250690539,587790539,748481078,Profit
Men in Black (1997),Adventure,7/1/1997,1997,98,7.3,575193,6.991415149,90000000,250690539,587790539,748481078,Profit
Men in Black (1997),Comedy,7/1/1997,1997,98,7.3,575193,6.991415149,90000000,250690539,587790539,748481078,Profit
Midnight in the Garden of Good and Evil (1997),Crime,11/21/1997,1997,155,6.6,39885,5.012452676,35000000,25078937,25078937,15157874,Profit
Midnight in the Garden of Good and Evil (1997),Drama,11/21/1997,1997,155,6.6,39885,5.012452676,35000000,25078937,25078937,15157874,Profit
Midnight in the Garden of Good and Evil (1997),Mystery,11/21/1997,1997,155,6.6,39885,5.012452676,35000000,25078937,25078937,15157874,Profit
Money Talks (1997),Action,8/22/1997,1997,97,6.2,30066,4.571763197,25000000,41076865,41076865,57153730,Profit
Money Talks (1997),Comedy,8/22/1997,1997,97,6.2,30066,4.571763197,25000000,41076865,41076865,57153730,Profit
Money Talks (1997),Crime,8/22/1997,1997,97,6.2,30066,4.571763197,25000000,41076865,41076865,57153730,Profit
Mortal Kombat: Annihilation (1997),Action,11/21/1997,1997,95,3.6,55623,2.762237823,30000000,35927406,51327406,57254812,Profit
Mortal Kombat: Annihilation (1997),Adventure,11/21/1997,1997,95,3.6,55623,2.762237823,30000000,35927406,51327406,57254812,Profit
Mortal Kombat: Annihilation (1997),Fantasy,11/21/1997,1997,95,3.6,55623,2.762237823,30000000,35927406,51327406,57254812,Profit
My Best Friend's Wedding (1997),Comedy,6/20/1997,1997,105,6.3,145602,5.37882691,46000000,126813153,298923419,379736572,Profit
My Best Friend's Wedding (1997),Drama,6/20/1997,1997,105,6.3,145602,5.37882691,46000000,126813153,298923419,379736572,Profit
My Best Friend's Wedding (1997),Romance,6/20/1997,1997,105,6.3,145602,5.37882691,46000000,126813153,298923419,379736572,Profit
Prefontaine (1997),Biography,1/24/1997,1997,106,6.8,7419,4.326839458,8000000,590817,590817,-6818366,Loss
Prefontaine (1997),Drama,1/24/1997,1997,106,6.8,7419,4.326839458,8000000,590817,590817,-6818366,Loss
Prefontaine (1997),Romance,1/24/1997,1997,106,6.8,7419,4.326839458,8000000,590817,590817,-6818366,Loss
Scream 2 (1997),Horror,12/12/1997,1997,120,6.3,187807,5.496811142,24000000,101363301,172363301,249726602,Profit
Scream 2 (1997),Mystery,12/12/1997,1997,120,6.3,187807,5.496811142,24000000,101363301,172363301,249726602,Profit
Selena (1997),Biography,3/21/1997,1997,127,6.8,29610,5.019303368,20000000,35782828,35782828,51565656,Profit
Selena (1997),Drama,3/21/1997,1997,127,6.8,29610,5.019303368,20000000,35782828,35782828,51565656,Profit
Selena (1997),Music,3/21/1997,1997,127,6.8,29610,5.019303368,20000000,35782828,35782828,51565656,Profit
Seven Years in Tibet (1997),Adventure,10/8/1997,1997,136,7.1,147090,6.083904198,70000000,37945884,131445884,99391768,Profit
Seven Years in Tibet (1997),Biography,10/8/1997,1997,136,7.1,147090,6.083904198,70000000,37945884,131445884,99391768,Profit
Seven Years in Tibet (1997),Drama,10/8/1997,1997,136,7.1,147090,6.083904198,70000000,37945884,131445884,99391768,Profit
Shadow Conspiracy (1997),Action,1/31/1997,1997,103,4.9,5024,2.940498728,45000000,2154540,2154540,-40690920,Loss
Shadow Conspiracy (1997),Thriller,1/31/1997,1997,103,4.9,5024,2.940498728,45000000,2154540,2154540,-40690920,Loss
Smilla's Sense of Snow (1997),Crime,2/28/1997,1997,121,6.3,14696,4.315828648,35000000,2221994,2221994,-30556012,Loss
Smilla's Sense of Snow (1997),Drama,2/28/1997,1997,121,6.3,14696,4.315828648,35000000,2221994,2221994,-30556012,Loss
Smilla's Sense of Snow (1997),Mystery,2/28/1997,1997,121,6.3,14696,4.315828648,35000000,2221994,2221994,-30556012,Loss
Soul Food (1997),Comedy,9/26/1997,1997,115,7,8465,4.525906455,7500000,43492389,43492389,79484778,Profit
Soul Food (1997),Drama,9/26/1997,1997,115,7,8465,4.525906455,7500000,43492389,43492389,79484778,Profit
Spawn (1997),Action,7/31/1997,1997,96,5.2,69344,4.132844332,40000000,54979992,87949859,102929851,Profit
Spawn (1997),Drama,7/31/1997,1997,96,5.2,69344,4.132844332,40000000,54979992,87949859,102929851,Profit
Spawn (1997),Horror,7/31/1997,1997,96,5.2,69344,4.132844332,40000000,54979992,87949859,102929851,Profit
Speed 2: Cruise Control (1997),Action,6/13/1997,1997,121,3.9,82515,3.116575531,110000000,48097081,150468000,88565081,Profit
Speed 2: Cruise Control (1997),Adventure,6/13/1997,1997,121,3.9,82515,3.116575531,110000000,48097081,150468000,88565081,Profit
Speed 2: Cruise Control (1997),Crime,6/13/1997,1997,121,3.9,82515,3.116575531,110000000,48097081,150468000,88565081,Profit
Starship Troopers (1997),Action,11/7/1997,1997,129,7.3,300083,6.64195406,105000000,54768952,121100000,70868952,Profit
Starship Troopers (1997),Adventure,11/7/1997,1997,129,7.3,300083,6.64195406,105000000,54768952,121100000,70868952,Profit
Starship Troopers (1997),Sci-Fi,11/7/1997,1997,129,7.3,300083,6.64195406,105000000,54768952,121100000,70868952,Profit
Steel (1997),Action,8/15/1997,1997,97,2.9,14290,1.909527965,16000000,1686429,1686429,-12627142,Loss
Steel (1997),Adventure,8/15/1997,1997,97,2.9,14290,1.909527965,16000000,1686429,1686429,-12627142,Loss
Steel (1997),Crime,8/15/1997,1997,97,2.9,14290,1.909527965,16000000,1686429,1686429,-12627142,Loss
Sunday (1997),Drama,8/22/1997,1997,91,6.7,687,3.088305904,450000,410919,450349,411268,Profit
Sunday (1997),Romance,8/22/1997,1997,91,6.7,687,3.088305904,450000,410919,450349,411268,Profit
Switchback (1997),Crime,10/31/1997,1997,118,6.4,14504,4.380233895,38000000,6504442,6504442,-24991116,Loss
Switchback (1997),Mystery,10/31/1997,1997,118,6.4,14504,4.380233895,38000000,6504442,6504442,-24991116,Loss
Switchback (1997),Thriller,10/31/1997,1997,118,6.4,14504,4.380233895,38000000,6504442,6504442,-24991116,Loss
The Apostle (1997),Drama,12/17/1997,1997,134,7.2,14392,4.940135204,5000000,20733485,21277770,37011255,Profit
The Devil's Own (1997),Action,3/26/1997,1997,111,6.2,67368,4.939786276,90000000,42885593,140900000,93785593,Profit
The Devil's Own (1997),Crime,3/26/1997,1997,111,6.2,67368,4.939786276,90000000,42885593,140900000,93785593,Profit
The Devil's Own (1997),Drama,3/26/1997,1997,111,6.2,67368,4.939786276,90000000,42885593,140900000,93785593,Profit
The Fifth Element (1997),Action,5/9/1997,1997,126,7.6,479033,7.181858664,95000000,63570862,263892820,232463682,Profit
The Fifth Element (1997),Adventure,5/9/1997,1997,126,7.6,479033,7.181858664,95000000,63570862,263892820,232463682,Profit
The Fifth Element (1997),Sci-Fi,5/9/1997,1997,126,7.6,479033,7.181858664,95000000,63570862,263892820,232463682,Profit
The Full Monty (1997),Comedy,8/13/1997,1997,91,7.2,108276,6.009157779,3500000,45950122,261249383,303699505,Profit
The Full Monty (1997),Drama,8/13/1997,1997,91,7.2,108276,6.009157779,3500000,45950122,261249383,303699505,Profit
The Game (1997),Drama,9/12/1997,1997,129,7.7,402242,7.179110077,50000000,48265581,80369970,78635551,Profit
The Game (1997),Mystery,9/12/1997,1997,129,7.7,402242,7.179110077,50000000,48265581,80369970,78635551,Profit
The Game (1997),Thriller,9/12/1997,1997,129,7.7,402242,7.179110077,50000000,48265581,80369970,78635551,Profit
The Ice Storm (1997),Drama,9/26/1997,1997,112,7.4,57456,5.834738706,18000000,8038061,16011975,6050036,Profit
The Jackal (1997),Action,11/14/1997,1997,124,6.4,119082,5.371620241,60000000,54956941,159356941,154313882,Profit
The Jackal (1997),Crime,11/14/1997,1997,124,6.4,119082,5.371620241,60000000,54956941,159356941,154313882,Profit
The Jackal (1997),Drama,11/14/1997,1997,124,6.4,119082,5.371620241,60000000,54956941,159356941,154313882,Profit
The Last Time I Committed Suicide (1997),Biography,6/20/1997,1997,92,5.5,2337,3.006989866,4000000,12836,12836,-3974328,Loss
The Last Time I Committed Suicide (1997),Drama,6/20/1997,1997,92,5.5,2337,3.006989866,4000000,12836,12836,-3974328,Loss
The Last Time I Committed Suicide (1997),Romance,6/20/1997,1997,92,5.5,2337,3.006989866,4000000,12836,12836,-3974328,Loss
The Lost World: Jurassic Park (1997),Action,5/22/1997,1997,129,6.5,422716,6.063485894,75000000,229086679,618638999,772725678,Profit
The Lost World: Jurassic Park (1997),Adventure,5/22/1997,1997,129,6.5,422716,6.063485894,75000000,229086679,618638999,772725678,Profit
The Lost World: Jurassic Park (1997),Sci-Fi,5/22/1997,1997,129,6.5,422716,6.063485894,75000000,229086679,618638999,772725678,Profit
The Man Who Knew Too Little (1997),Comedy,11/14/1997,1997,94,6.6,33120,4.922198421,20000000,13801755,13801755,7603510,Profit
The Man Who Knew Too Little (1997),Crime,11/14/1997,1997,94,6.6,33120,4.922198421,20000000,13801755,13801755,7603510,Profit
The Man Who Knew Too Little (1997),Drama,11/14/1997,1997,94,6.6,33120,4.922198421,20000000,13801755,13801755,7603510,Profit
The Peacemaker (1997),Action,9/26/1997,1997,124,6,59477,4.721189678,50000000,41263140,62967368,54230508,Profit
The Peacemaker (1997),Thriller,9/26/1997,1997,124,6,59477,4.721189678,50000000,41263140,62967368,54230508,Profit
The Postman (1997),Action,12/25/1997,1997,177,6.1,75159,4.907101679,80000000,17650704,20841123,-41508173,Loss
The Postman (1997),Adventure,12/25/1997,1997,177,6.1,75159,4.907101679,80000000,17650704,20841123,-41508173,Loss
The Postman (1997),Drama,12/25/1997,1997,177,6.1,75159,4.907101679,80000000,17650704,20841123,-41508173,Loss
The Rainmaker (1997),Crime,11/21/1997,1997,135,7.2,77340,5.830914741,40000000,45916769,45916769,51833538,Profit
The Rainmaker (1997),Drama,11/21/1997,1997,135,7.2,77340,5.830914741,40000000,45916769,45916769,51833538,Profit
The Rainmaker (1997),Thriller,11/21/1997,1997,135,7.2,77340,5.830914741,40000000,45916769,45916769,51833538,Profit
The Relic (1997),Horror,1/10/1997,1997,110,5.8,28502,4.245509129,60000000,33956608,33956608,7913216,Profit
The Relic (1997),Mystery,1/10/1997,1997,110,5.8,28502,4.245509129,60000000,33956608,33956608,7913216,Profit
The Relic (1997),Sci-Fi,1/10/1997,1997,110,5.8,28502,4.245509129,60000000,33956608,33956608,7913216,Profit
The Saint (1997),Action,4/4/1997,1997,116,6.2,69781,4.955839491,90000000,61363304,169400000,140763304,Profit
The Saint (1997),Adventure,4/4/1997,1997,116,6.2,69781,4.955839491,90000000,61363304,169400000,140763304,Profit
The Saint (1997),Romance,4/4/1997,1997,116,6.2,69781,4.955839491,90000000,61363304,169400000,140763304,Profit
The Sweet Hereafter (1997),Drama,10/10/1997,1997,112,7.5,35640,5.651849129,5000000,4306697,7951247,7257944,Profit
Titanic (1997),Drama,12/18/1997,1997,194,7.9,1186257,7.997621721,200000000,674171000,2222759773,2696930773,Profit
Titanic (1997),Romance,12/18/1997,1997,194,7.9,1186257,7.997621721,200000000,674171000,2222759773,2696930773,Profit
Tomorrow Never Dies (1997),Action,12/19/1997,1997,119,6.5,197086,5.698561324,110000000,125304276,339504276,354808552,Profit
Tomorrow Never Dies (1997),Adventure,12/19/1997,1997,119,6.5,197086,5.698561324,110000000,125304276,339504276,354808552,Profit
Tomorrow Never Dies (1997),Thriller,12/19/1997,1997,119,6.5,197086,5.698561324,110000000,125304276,339504276,354808552,Profit
Turbulence (1997),Action,1/10/1997,1997,100,4.9,12063,3.256282368,55000000,11532774,11532774,-31934452,Loss
Turbulence (1997),Thriller,1/10/1997,1997,100,4.9,12063,3.256282368,55000000,11532774,11532774,-31934452,Loss
Ulee's Gold (1997),Drama,6/13/1997,1997,113,7,7291,4.449013478,2700000,9054736,15600000,21954736,Profit
Volcano (1997),Action,4/25/1997,1997,104,5.5,78079,4.426893004,90000000,47546796,120100000,77646796,Profit
Volcano (1997),Drama,4/25/1997,1997,104,5.5,78079,4.426893004,90000000,47546796,120100000,77646796,Profit
Volcano (1997),Sci-Fi,4/25/1997,1997,104,5.5,78079,4.426893004,90000000,47546796,120100000,77646796,Profit
Wag the Dog (1997),Comedy,12/25/1997,1997,97,7.1,85340,5.799518075,15000000,43057470,64252038,92309508,Profit
Wag the Dog (1997),Drama,12/25/1997,1997,97,7.1,85340,5.799518075,15000000,43057470,64252038,92309508,Profit
Warriors of Virtue (1997),Action,5/2/1997,1997,131,4.7,3316,2.671427818,35000000,6448817,6448817,-22102366,Loss
Warriors of Virtue (1997),Adventure,5/2/1997,1997,131,4.7,3316,2.671427818,35000000,6448817,6448817,-22102366,Loss
Warriors of Virtue (1997),Fantasy,5/2/1997,1997,131,4.7,3316,2.671427818,35000000,6448817,6448817,-22102366,Loss
A Time to Kill (1996),Crime,7/24/1996,1996,149,7.5,164172,6.494714071,40000000,108766007,152266007,221032014,Profit
A Time to Kill (1996),Drama,7/24/1996,1996,149,7.5,164172,6.494714071,40000000,108766007,152266007,221032014,Profit
A Time to Kill (1996),Thriller,7/24/1996,1996,149,7.5,164172,6.494714071,40000000,108766007,152266007,221032014,Profit
Basquiat (1996),Biography,8/9/1996,1996,107,6.9,21143,4.924071017,3000000,2962051,2962051,2924102,Profit
Basquiat (1996),Drama,8/9/1996,1996,107,6.9,21143,4.924071017,3000000,2962051,2962051,2924102,Profit
Beavis and Butt-Head Do America (1996),Adventure,12/20/1996,1996,81,6.8,58256,5.357881078,12000000,63118386,63118386,114236772,Profit
Beavis and Butt-Head Do America (1996),Animation,12/20/1996,1996,81,6.8,58256,5.357881078,12000000,63118386,63118386,114236772,Profit
Beavis and Butt-Head Do America (1996),Comedy,12/20/1996,1996,81,6.8,58256,5.357881078,12000000,63118386,63118386,114236772,Profit
Bogus (1996),Comedy,9/6/1996,1996,110,5.3,6805,3.309623379,32000000,4357406,4357406,-23285188,Loss
Bogus (1996),Family,9/6/1996,1996,110,5.3,6805,3.309623379,32000000,4357406,4357406,-23285188,Loss
Bogus (1996),Fantasy,9/6/1996,1996,110,5.3,6805,3.309623379,32000000,4357406,4357406,-23285188,Loss
Bottle Rocket (1996),Comedy,2/21/1996,1996,91,6.9,78543,5.590302927,5000000,407488,407576,-4184936,Loss
Bottle Rocket (1996),Crime,2/21/1996,1996,91,6.9,78543,5.590302927,5000000,407488,407576,-4184936,Loss
Bottle Rocket (1996),Drama,2/21/1996,1996,91,6.9,78543,5.590302927,5000000,407488,407576,-4184936,Loss
Bound (1996),Crime,10/4/1996,1996,109,7.3,56825,5.748178202,4500000,3802260,7011317,6313577,Profit
Bound (1996),Thriller,10/4/1996,1996,109,7.3,56825,5.748178202,4500000,3802260,7011317,6313577,Profit
Broken Arrow (1996),Action,2/9/1996,1996,108,6.1,100476,5.037396513,65000000,70645997,148345997,153991994,Profit
Broken Arrow (1996),Adventure,2/9/1996,1996,108,6.1,100476,5.037396513,65000000,70645997,148345997,153991994,Profit
Broken Arrow (1996),Thriller,2/9/1996,1996,108,6.1,100476,5.037396513,65000000,70645997,148345997,153991994,Profit
Chain Reaction (1996),Action,8/2/1996,1996,107,5.6,53363,4.352962389,55000000,21226204,60209334,26435538,Profit
Chain Reaction (1996),Drama,8/2/1996,1996,107,5.6,53363,4.352962389,55000000,21226204,60209334,26435538,Profit
Chain Reaction (1996),Sci-Fi,8/2/1996,1996,107,5.6,53363,4.352962389,55000000,21226204,60209334,26435538,Profit
City Hall (1996),Crime,2/16/1996,1996,111,6.2,21261,4.413692438,40000000,20278055,20278055,556110,Profit
City Hall (1996),Drama,2/16/1996,1996,111,6.2,21261,4.413692438,40000000,20278055,20278055,556110,Profit
City Hall (1996),Mystery,2/16/1996,1996,111,6.2,21261,4.413692438,40000000,20278055,20278055,556110,Profit
Courage Under Fire (1996),Action,7/12/1996,1996,116,6.6,56196,5.178936844,46000000,59003384,100833145,113836529,Profit
Courage Under Fire (1996),Drama,7/12/1996,1996,116,6.6,56196,5.178936844,46000000,59003384,100833145,113836529,Profit
Courage Under Fire (1996),Mystery,7/12/1996,1996,116,6.6,56196,5.178936844,46000000,59003384,100833145,113836529,Profit
Crash (1996),Drama,10/4/1996,1996,100,6.4,62023,5.064461492,10000000,3357324,3412380,-3230296,Loss
Daylight (1996),Action,12/6/1996,1996,114,5.9,74043,4.735396867,80000000,32908290,158908290,111816580,Profit
